Year,Origin,Dest,Distance,Flights_Count,DepDelay_Sum,ArrDelay_Sum
2003,VPS,DHN,103,1,0,1
2003,VPS,PFN,70,2,1,1
2003,XNA,DFW,281,4877,781,1080
2003,XNA,EWR,1130,376,81,89
2003,XNA,LGA,1147,587,138,142
2003,XNA,OKC,195,3,1,3
2004,ABE,DTW,424,916,66,108
2004,ABI,CLL,233,1,0,0
2004,ABI,DFW,158,2101,245,341
2004,ABQ,AUS,619,1,1,0
2004,ABQ,ELP,223,1252,343,357
2004,ABQ,GJT,300,1,0,0
2004,ABQ,LBB,289,625,159,145
2004,ACV,MFR,116,2,2,2
2004,AGS,JFK,675,1,1,0
2004,ALB,BWI,288,2394,431,464
2004,ALB,CVG,623,1067,120,137
2004,ALB,DTW,488,1432,139,237
2004,ALB,MCO,1073,811,47,66
2004,ANC,DUT,792,55,32,35
2004,ATL,DSM,743,1097,270,273
2004,ATL,EVV,350,1428,414,482
2004,ATL,EWR,745,8635,2145,2510
2004,ATL,EYW,646,787,212,192
2004,ATL,GPT,352,3158,822,760
2004,ATL,GTR,241,1082,302,308
2004,ATL,HDN,1340,20,0,3
2004,ATL,HNL,4502,385,12,12
2004,ATL,HPN,780,1071,185,244
2004,ATL,LEX,303,2725,768,830
2004,ATL,LGA,761,8572,2048,2423
2004,ATL,MDW,590,4727,984,1158
2004,ATL,MEM,332,5546,1380,1710
2004,ATL,MGM,147,2531,878,839
2004,ATL,MLB,443,2648,733,758
2004,ATL,ONT,1900,721,61,65
2004,ATL,ORD,606,8753,2322,3041
2004,ATL,PIA,564,1042,309,300
2004,ATL,PSP,1840,212,9,6
2004,ATL,SDF,321,2872,846,923
2004,ATL,SRQ,445,2614,575,639
2004,ATW,CVG,411,1767,328,338
2004,AUS,BNA,756,726,74,60
2004,AUS,DFW,190,7599,991,1240
2004,AUS,MSP,1042,704,44,73
2004,AVL,EWR,583,554,166,248
2004,AZO,DAY,176,1,0,0
2004,BDL,BNA,852,366,22,27
2004,BFL,SBP,90,1,1,1
2004,BGR,LGA,378,436,65,105
2004,BHM,ORD,584,1094,335,381
2004,BIL,CPR,225,1,0,0
2004,BIL,GJT,462,1,1,0
2004,BIS,RAP,220,1,0,0
2004,BMI,ORD,116,1512,372,504
2004,BMI,PIA,42,1,1,1
2004,BNA,AUS,756,709,139,118
2004,BNA,BDL,852,366,46,48
2004,BNA,DFW,631,3511,325,409
2004,BNA,LAS,1588,1106,66,61
2004,BOI,LAS,520,730,117,115
2004,BOI,MSP,1142,879,58,59
2004,BOS,CLE,563,1263,103,182
2004,BOS,LGA,185,13456,1836,2837
2004,BOS,PBI,1197,1369,140,163
2004,BOS,RDU,612,4041,962,1164
2004,BQN,JFK,1576,218,8,8
2004,BTV,CVG,702,1097,145,183
2004,BTV,EWR,266,1403,402,528
2004,BUF,CLE,192,1273,201,354
2004,BWI,ALB,288,2396,731,674
2004,BWI,CMH,336,1127,271,247
2004,BWI,CVG,430,2170,306,375
2004,BWI,SJC,2438,366,35,35
2004,BZN,PIH,210,2,0,0
2004,CAK,CMH,99,2,2,0
2004,CDC,SGU,50,1,1,1
2004,CDV,YAK,213,364,155,150
2004,CEC,SFO,304,363,139,139
2004,CHS,DCA,444,778,182,177
2004,CHS,DFW,987,925,115,99
2004,CHS,IAH,925,713,69,99
2004,CLE,BOS,563,1279,103,188
2004,CLE,BUF,192,1221,157,276
2004,CLE,DAY,162,1162,167,250
2004,CLE,GRR,214,1215,184,257
2004,CLE,LAX,2053,918,45,60
2004,CLE,MHT,544,1246,118,192
2004,CLE,MKE,328,1458,152,219
2004,CLE,ROC,245,946,140,208
2004,CLE,SAN,2026,5,0,0
2004,CLE,SJU,1839,142,4,4
2004,CLL,ABI,233,1,1,1
2004,CLT,EGE,1455,16,2,2
2004,CLT,IAH,913,2948,226,372
2004,CLT,RIC,256,1867,316,303
2004,CLT,ROA,155,1,1,1
2004,CLT,SAN,2077,361,17,21
2004,CLT,SDF,336,3,1,0
2004,CLT,SEA,2279,348,23,17
2004,CMH,BWI,336,1122,247,275
2004,CMH,CVG,116,2697,363,432
2004,CMI,ORD,135,2447,586,823
2004,COS,DEN,72,2004,365,462
2004,CVG,ALB,623,1067,152,190
2004,CVG,ATW,411,1766,289,328
2004,CVG,BTV,702,1098,173,158
2004,CVG,BWI,430,1798,321,347
2004,CVG,CMH,116,1967,393,412
2004,CVG,DTW,229,3819,912,1092
2004,CVG,ERI,316,1078,266,261
2004,CVG,HPN,597,1079,141,151
2004,CVG,HVN,642,657,108,99
2004,CVG,IAH,871,2353,285,446
2004,CVG,ICT,699,701,79,94
2004,CVG,JAC,1386,2,1,1
2004,CVG,LAX,1900,1802,91,145
2004,ATL,MKE,669,3235,694,790
2004,ATL,RDU,356,5563,1279,1474
2004,ATL,TRI,227,2138,650,605
2004,ATW,LEX,475,1,0,0
2004,AUS,BWI,1342,718,63,58
2004,AUS,HOU,148,3784,772,816
2004,AUS,MEM,559,133,4,12
2004,AUS,TPA,928,366,112,102
2004,BFL,SFO,238,752,177,192
2004,BHM,CLT,351,114,14,14
2004,BHM,DEN,1082,585,61,57
2004,BHM,LAS,1618,366,27,22
2004,BHM,MDW,570,698,177,173
2004,BHM,MSY,321,2215,517,522
2004,BMI,MCO,936,254,15,18
2004,BNA,CMH,338,666,107,125
2004,BNA,CVG,230,2831,620,657
2004,BNA,HOU,670,2355,329,317
2004,BNA,IAD,542,1648,353,343
2004,BNA,ORD,409,3729,1070,1285
2004,BNA,PVD,907,703,50,53
2004,BNA,TPA,612,1399,261,244
2004,BOI,DEN,649,1784,109,166
2004,BOI,IAH,1482,268,14,15
2004,BOI,PHX,735,576,34,63
2004,BOI,RNO,335,1053,173,179
2004,BOI,SFO,522,1916,558,541
2004,BOI,SLC,291,3943,469,691
2004,BOI,SUN,96,1,1,1
2004,BOS,CMH,640,1007,296,328
2004,BOS,FLL,1237,2712,261,286
2004,BOS,GSO,645,357,72,89
2004,BOS,LAS,2381,1468,106,124
2004,BOS,MEM,1139,304,15,26
2004,BOS,OAK,2693,483,17,12
2004,BOS,RIC,474,624,177,191
2004,BOS,STL,1046,805,95,106
2004,BOS,STT,1693,111,13,16
2004,BTR,MEM,319,119,9,18
2004,BUF,PIT,186,802,102,130
2004,BUR,DEN,850,1092,117,131
2004,BUR,DFW,1231,1450,146,166
2004,BUR,SJC,296,3046,791,739
2004,BWI,ABQ,1670,366,16,17
2004,BWI,AUS,1342,729,38,34
2004,BWI,DFW,1217,3366,274,355
2004,BWI,MIA,946,1307,124,161
2004,BWI,MSY,998,366,81,71
2004,BWI,ORF,159,2222,752,670
2004,BWI,RDU,255,2123,653,629
2004,BWI,ROC,277,1053,155,161
2004,BWI,RSW,919,523,41,43
2004,BZN,DTW,1401,41,4,4
2004,CAE,AGS,63,1,1,1
2004,CAE,IAH,878,675,105,133
2004,CAE,JFK,614,4,3,1
2004,CAK,CVG,214,2641,639,663
2004,CAK,LGA,396,1091,248,270
2004,CHO,CVG,342,1095,191,208
2004,CHS,MCO,317,117,19,18
2004,CHS,ORD,760,661,206,234
2004,CIC,SFO,153,1084,161,182
2004,CLE,AGS,555,7,1,0
2004,CLE,IAH,1091,2136,114,179
2004,CLE,PDX,2046,3,0,0
2004,CLE,PHX,1737,1602,93,109
2004,CLE,PVD,540,1250,115,175
2004,CLE,PWM,609,125,23,20
2004,CLE,SEA,2021,300,9,12
2004,CLT,BHM,351,115,22,19
2004,CLT,JAX,329,2393,411,404
2004,CLT,MCO,468,2908,780,813
2004,CLT,MSY,651,1584,172,201
2004,CLT,ORF,290,1583,283,286
2004,CLT,PHL,448,3294,677,925
2004,CLT,RDU,130,2252,440,452
2004,CMH,BNA,338,653,67,71
2004,CMH,BOS,640,1034,239,283
2004,CMH,DTW,155,2239,293,454
2004,CMH,EWR,462,1750,401,500
2004,CMH,MEM,518,364,28,71
2004,CMH,RSW,930,4,1,2
2004,COD,DEN,392,123,10,14
2004,COS,DFW,592,3333,365,513
2004,COS,PIA,809,1,1,0
2004,COS,TUS,580,1,0,0
2004,CPR,PIH,311,5,2,0
2004,CVG,ABE,503,1363,259,234
2004,CVG,BNA,230,2890,640,658
2004,CVG,CAK,214,2643,833,870
2004,CVG,CHO,342,1095,223,203
2004,CVG,FSD,701,468,73,52
2004,CVG,LEX,70,3228,898,1031
2004,CVG,MIA,948,1227,182,208
2004,CVG,OMA,614,1463,265,259
2004,CVG,PHX,1569,1048,56,81
2004,CVG,PVD,722,853,80,86
2004,CVG,PWM,810,914,115,148
2004,CVG,ROC,461,1099,343,299
2004,CVG,SCE,383,1096,210,185
2004,CVG,TYS,226,2388,664,654
2004,DAB,JAX,97,1,0,0
2004,DAL,AMA,324,2635,676,665
2004,DAY,EWR,533,984,150,225
2004,DCA,DEN,1476,179,6,5
2004,DCA,LEX,414,200,33,43
2004,DCA,LGA,214,13050,1653,2755
2004,DCA,PBI,857,1042,109,145
2004,DCA,PVD,357,1350,182,183
2004,DEN,ANC,2406,458,26,28
2004,DEN,BHM,1082,588,78,70
2004,DEN,BOI,649,1716,270,295
2004,DEN,BUR,850,1162,159,171
2004,DEN,COD,392,122,21,32
2004,DEN,DCA,1476,179,7,10
2004,DEN,EGE,121,131,41,40
2004,DEN,EUG,997,663,77,58
2004,DEN,EWR,1605,2851,211,293
2004,DEN,GJT,212,1399,278,285
2004,DEN,HDN,142,122,47,48
2004,DEN,MCO,1545,1436,138,164
2004,DEN,MSP,680,4973,649,784
2004,DEN,MTJ,197,2080,423,445
2004,DEN,PDX,992,3083,370,401
2004,MCI,MHT,1236,304,43,33
2004,MCO,AUS,993,376,75,70
2004,MCO,CLE,895,1134,87,121
2004,MCO,DFW,984,4750,560,653
2004,MCO,EWR,938,3578,657,737
2004,MCO,GSP,449,389,72,78
2004,MCO,HOU,848,511,31,39
2004,MCO,MSP,1310,2070,149,199
2004,MCO,MSY,550,2103,472,472
2004,MCO,PBI,142,93,14,22
2004,MCO,PHF,662,366,32,31
2004,MCO,RDU,534,1722,515,495
2004,MDT,ATL,619,1460,455,467
2004,MDT,IAD,94,740,136,161
2004,MDW,BDL,777,711,156,164
2004,MDW,BNA,395,2680,867,860
2004,MDW,CVG,249,984,240,228
2004,MDW,LAX,1750,2888,212,231
2004,MDW,MHT,838,695,179,181
2004,MDW,MSP,349,4606,727,937
2004,MDW,SFO,1855,1645,138,190
2004,MDW,STL,251,3642,1336,1205
2004,MEM,JAX,576,157,18,24
2004,MEM,LAS,1416,366,44,48
2004,MEM,MIA,860,469,60,66
2004,MEM,MKE,556,1098,117,169
2004,MEM,OMA,538,461,85,116
2004,MEM,ORD,491,3104,818,1029
2004,MEM,RSW,763,52,6,5
2004,MEM,STL,256,864,169,220
2004,MEM,XNA,258,507,54,89
2004,MGM,DFW,622,979,142,151
2004,MHT,ATL,952,1094,134,181
2004,MHT,MCI,1236,304,6,7
2004,MHT,MDW,838,694,77,71
2004,MIA,ATL,595,6904,1443,1719
2004,MIA,CMH,990,156,33,37
2004,MIA,DFW,1121,3373,471,499
2004,MIA,EGE,1811,18,0,0
2004,MIA,MEM,860,439,32,36
2004,MIA,MSY,674,1083,143,148
2004,MIA,PHL,1013,2188,311,387
2004,MIA,PHX,1972,366,12,11
2004,MIA,SFO,2585,1347,84,84
2004,MKE,CLT,651,57,24,21
2004,MKE,MEM,556,1089,69,127
2004,MKE,TPA,1075,358,37,48
2004,MLI,DEN,751,217,15,19
2004,MLU,ATL,448,1458,280,319
2004,MLU,IAH,262,1070,138,157
2004,MOB,ATL,302,2843,737,959
2004,MOT,MSP,449,1110,111,139
2004,MRY,SJC,53,2,1,0
2004,MSN,CLE,402,726,72,131
2004,MSP,BDL,1050,1096,66,126
2004,MSP,BNA,695,1379,133,237
2004,MSP,CLE,622,2558,236,375
2004,MSP,COS,725,833,97,146
2004,MSP,DCA,931,2437,246,405
2004,MSP,DTW,528,5535,688,996
2004,MSP,GRB,252,1201,204,277
2004,MSP,IND,503,2101,243,443
2004,MSP,JAC,872,219,24,39
2004,MSP,MCO,1310,2070,186,276
2004,MSP,MDW,349,4253,573,953
2004,MSP,MOT,449,1111,152,218
2004,MSP,PVD,1116,642,46,81
2004,MSP,SEA,1399,2162,148,190
2004,MSP,SJU,2404,31,2,4
2004,MSP,SLC,991,2501,246,299
2004,MSP,SMF,1518,894,59,93
2004,MSP,XNA,596,2,0,0
2004,MSY,DTW,926,1098,72,82
2004,MSY,IAH,305,3699,391,674
2004,MSY,MCO,550,2095,419,413
2004,MSY,MIA,674,1083,84,116
2004,MSY,PHX,1301,1110,87,83
2004,MYR,DTW,636,248,23,29
2004,OAK,BUR,325,4900,1421,1224
2004,OAK,DEN,957,1877,127,157
2004,OAK,DFW,1456,2706,194,212
2004,OAK,PHL,2510,69,6,5
2004,OAK,SAN,446,5545,1461,1335
2004,OAK,SNA,371,4555,758,694
2004,OGG,DFW,3711,366,18,16
2004,OKC,DAL,181,2144,471,453
2004,OKC,GJT,654,2,2,0
2004,OKC,PIH,956,1,0,0
2004,OKC,SLC,866,1597,102,127
2004,OMA,DFW,583,1408,152,210
2004,OMA,MEM,538,460,33,78
2004,OME,OTZ,183,126,88,84
2004,ORD,ABQ,1118,1153,206,242
2004,ORD,ANC,2846,693,43,58
2004,ORD,BTV,763,723,236,231
2004,ORD,CID,196,2789,1124,1314
2004,ORD,DSM,299,4141,1445,1729
2004,ORD,ICT,588,2434,779,802
2004,ORD,LAN,179,934,345,368
2004,ORD,LAX,1745,10134,1244,1372
2004,ORD,MEM,491,3185,790,941
2004,ORD,RNO,1671,1017,126,136
2004,ORD,ROA,531,978,342,333
2004,ORD,SGF,438,2124,570,690
2004,ORD,SJU,2072,1612,121,149
2004,ORD,STT,2116,72,1,3
2004,ORD,SWF,714,1347,421,479
2004,ORD,TPA,1012,2806,454,536
2004,ORD,TUL,585,2736,804,867
2004,ORD,TUS,1437,1568,228,264
2004,ORD,TYS,475,2726,884,954
2004,OTZ,OME,183,844,352,351
2004,PBI,BDL,1133,546,44,56
2004,PBI,EWR,1024,1843,290,304
2004,PBI,IAH,956,1002,74,92
2004,PBI,MCO,142,94,18,21
2004,PDX,BOI,344,1021,316,314
2004,PDX,PIH,529,2,0,0
2004,PDX,SFO,550,3415,472,543
2004,PHF,MCO,662,366,35,41
2004,PHL,ALB,212,1568,402,495
2004,PHL,BOS,280,8933,2708,2995
2004,PHL,BTV,336,366,176,164
2004,PHL,DEN,1557,2711,213,281
2004,ATL,OMA,821,1095,249,246
2004,ATL,PFN,247,2963,818,788
2004,ATL,SAT,874,3001,596,643
2004,ATL,SAV,215,4056,978,1343
2004,ATL,SMF,2092,853,52,60
2004,ATL,SNA,1919,1735,102,95
2004,ATL,STL,483,2508,466,572
2004,ATL,TLH,223,3030,729,857
2004,AUS,IND,920,2,1,0
2004,AUS,ORD,978,2817,589,658
2004,AUS,SAN,1164,379,33,32
2004,AUS,SHV,275,1,0,0
2004,AVL,CVG,275,926,184,247
2004,BDL,ORD,783,4293,650,904
2004,BFL,FAT,100,6,6,6
2004,BFL,LAX,109,2044,262,305
2004,BFL,MRY,175,1,1,0
2004,BGM,IAD,238,462,38,36
2004,BHM,EWR,850,626,148,172
2004,BHM,MEM,211,728,62,111
2004,BHM,TPA,460,704,168,175
2004,BNA,ISP,803,1007,135,124
2004,BNA,JAX,484,1087,230,251
2004,BNA,MSY,471,1040,228,226
2004,BNA,SEA,1977,366,6,4
2004,BOI,COS,683,1,0,0
2004,BOI,GEG,287,1037,262,264
2004,BOS,IAD,413,5467,1001,1505
2004,BOS,MCO,1121,3689,306,398
2004,BOS,MYR,738,104,22,18
2004,BOS,SLC,2105,734,25,39
2004,BOS,TPA,1185,1735,104,145
2004,BRO,IAH,308,1719,171,274
2004,BRW,FAI,503,710,269,246
2004,BTM,SLC,357,1459,186,280
2004,BTR,AUS,390,1,1,1
2004,BUF,ATL,712,4182,995,1001
2004,BUF,JFK,301,2227,481,490
2004,BUR,SFO,326,2741,615,699
2004,BUR,SMF,358,3351,664,675
2004,BWI,DAY,406,475,64,66
2004,BWI,JAN,888,714,92,88
2004,BWI,MCI,967,1072,117,107
2004,BWI,MSP,936,1655,159,204
2004,BWI,ORD,622,4149,562,717
2004,BWI,PIT,210,1260,150,184
2004,BWI,SDF,495,1702,398,346
2004,BWI,SJU,1565,403,14,14
2004,BWI,SRQ,880,15,2,2
2004,BZN,MSP,874,886,62,90
2004,CAE,CMH,428,1,1,0
2004,CAK,FLL,1026,6,0,1
2004,CDC,LAX,395,1,1,1
2004,CLE,ATL,554,4413,835,1131
2004,CLE,DTW,95,2889,459,731
2004,CLE,FLL,1062,720,34,53
2004,CLE,HOU,1107,186,11,17
2004,CLE,MSY,917,675,51,83
2004,CLE,MYR,557,91,9,11
2004,CLE,SDF,304,1163,159,228
2004,CLE,SFO,2161,421,9,11
2004,CLE,SLC,1565,89,0,6
2004,CLE,SYR,317,965,157,262
2004,CLL,DFW,164,2015,231,296
2004,CLT,CMH,346,1231,187,186
2004,CLT,CVG,335,2448,615,647
2004,CLT,LAS,1916,1171,182,171
2004,CLT,LAX,2125,1421,91,94
2004,CLT,PHX,1774,841,45,47
2004,CLT,SAV,213,1760,308,308
2004,CMH,CLT,346,1357,126,183
2004,CMH,DFW,927,2427,312,400
2004,COD,SLC,298,859,142,177
2004,COS,CVG,1078,732,160,146
2004,COS,ORD,911,563,113,110
2004,CRP,HOU,187,1970,495,510
2004,CVG,ABQ,1240,729,57,63
2004,CVG,AVL,275,925,221,201
2004,CVG,CLT,335,2448,635,626
2004,CVG,COS,1078,732,126,116
2004,CVG,GRB,416,1462,243,259
2004,CVG,GSO,330,2303,451,509
2004,CVG,GSP,317,2822,602,610
2004,CVG,LAS,1678,1455,101,125
2004,CVG,MCI,539,2154,377,396
2004,CVG,MLB,789,104,18,20
2004,CVG,MSN,373,1398,282,290
2004,CVG,ORD,264,6125,1977,2341
2004,CVG,PHL,507,2609,521,651
2004,CVG,RDU,390,2879,535,567
2004,CVG,ROA,282,1401,311,298
2004,CVG,STL,307,2799,674,613
2004,CVG,SWF,583,1097,192,202
2004,CVG,TVC,396,64,19,13
2004,CVG,XNA,561,1337,199,261
2004,DAL,IAH,217,4661,881,1308
2004,DAL,LIT,296,2541,752,730
2004,DAY,BWI,406,476,57,69
2004,DAY,ORD,240,2789,781,1182
2004,DCA,LFT,1038,1,0,1
2004,DCA,MEM,762,1096,70,120
2004,DCA,PHX,1979,943,61,50
2004,DCA,ROC,296,35,8,10
2004,DCA,RSW,892,877,43,83
2004,DCA,SLC,1851,365,13,11
2004,DEN,FAT,844,1238,137,155
2004,DEN,IAD,1452,2969,267,311
2004,DEN,LAX,862,5815,629,757
2004,DEN,MCI,533,1824,282,338
2004,DEN,PSP,776,836,102,96
2004,DEN,SGF,637,762,103,118
2004,DFW,ANC,3043,90,13,13
2004,DFW,CLL,164,2013,330,420
2004,DFW,CMH,927,2424,436,460
2004,DFW,FAT,1313,848,128,135
2004,DFW,FAY,1052,1,0,0
2004,DFW,GJT,772,1,0,0
2004,DFW,GSO,999,1573,237,256
2004,DFW,ILE,130,1777,317,386
2004,DFW,LIT,304,4719,1293,1434
2004,DFW,MEM,432,4366,809,974
2004,DFW,MFE,468,1183,214,247
2004,DFW,MSY,448,4805,847,933
2004,DFW,MYR,1048,95,12,12
2004,DEN,FAR,627,971,119,143
2004,DEN,FCA,753,1,0,0
2004,DEN,GEG,836,1098,152,166
2004,DEN,LAS,629,4128,561,718
2004,DEN,LGA,1619,1825,126,146
2004,DEN,MFR,964,491,28,23
2004,DEN,ORD,888,7573,1459,1722
2004,DEN,RNO,804,1134,165,162
2004,DEN,SLC,391,5005,697,976
2004,DEN,TPA,1506,1097,111,129
2004,DEN,TUL,541,1450,200,239
2004,DEN,XNA,616,62,12,14
2004,DFW,ACT,89,2311,372,479
2004,DFW,AEX,285,1001,189,224
2004,DFW,AMA,313,3177,815,863
2004,DFW,CLE,1021,2510,371,398
2004,DFW,CLT,936,3806,476,537
2004,DFW,CRP,354,2888,717,752
2004,DFW,CVG,812,3603,589,608
2004,DFW,GPT,500,218,29,34
2004,DFW,GRR,931,732,130,134
2004,DFW,GTR,491,345,49,56
2004,DFW,HOU,247,3878,863,919
2004,DFW,LAW,140,2100,333,414
2004,DFW,LBB,282,3297,909,921
2004,DFW,PBI,1103,1441,209,255
2004,DFW,PIA,673,340,72,75
2004,DFW,PSP,1126,810,117,115
2004,DFW,RDU,1062,3191,438,485
2004,DFW,SEA,1660,4482,404,406
2004,DFW,SPS,113,2200,348,467
2004,DSM,BNA,529,1,0,0
2004,DSM,CVG,505,1823,299,316
2004,DSM,IAH,802,839,45,84
2004,DTW,AZO,113,709,151,240
2004,DTW,BNA,457,3207,508,628
2004,DTW,FLL,1127,1339,178,263
2004,DTW,GSP,508,1076,140,204
2004,DTW,HNL,4475,59,8,10
2004,DTW,MCI,629,1927,252,444
2004,DTW,PHX,1671,3925,297,346
2004,DTW,PVD,614,1507,193,265
2004,DTW,RNO,1903,12,0,0
2004,DTW,SAT,1215,732,76,136
2004,DTW,SEA,1927,1262,78,103
2004,DTW,SFO,2079,1181,86,124
2004,DTW,SJC,2063,4,0,3
2004,ELP,IAH,667,1701,84,135
2004,ELP,LBB,295,365,133,116
2004,ELP,PHX,347,3444,673,776
2004,EVV,CVG,170,1991,409,429
2004,EWR,AUS,1504,650,91,107
2004,EWR,FLL,1065,2566,306,403
2004,EWR,MCI,1092,1299,192,220
2004,EWR,OMA,1133,656,97,150
2004,EWR,PVD,160,1710,480,614
2004,EWR,SAV,708,974,188,301
2004,EWR,STL,872,1636,194,300
2004,EWR,XNA,1130,562,44,83
2004,FAI,MSP,2466,207,5,6
2004,FAR,BIS,187,1,1,1
2004,FAR,DEN,627,990,96,145
2004,FAR,MSP,223,2052,269,374
2004,FCA,IDA,348,2,1,0
2004,FCA,MSO,97,8,7,8
2004,FLL,DTW,1127,1338,102,145
2004,FLL,EWR,1065,2571,389,447
2004,FLL,MSY,673,729,104,101
2004,FLL,PIT,994,901,89,106
2004,FLL,RIC,805,1,1,0
2004,FLL,SJU,1046,1440,176,195
2004,FNT,ATL,644,2618,606,659
2004,FNT,CHA,553,1,1,0
2004,FWA,CVG,136,2195,460,506
2004,GEG,DEN,836,1096,88,98
2004,GEG,LAS,806,359,44,40
2004,GNV,ATL,300,2354,524,525
2004,GPT,DFW,500,216,18,22
2004,GRB,ORD,174,1811,582,732
2004,GRR,DFW,931,731,53,92
2004,GRR,MCO,1023,305,21,25
2004,GSO,AUS,1103,2,1,0
2004,GSO,JFK,459,369,101,79
2004,GSO,SHV,832,1,0,0
2004,GSO,TPA,580,118,7,9
2004,GSP,DTW,508,1076,100,178
2004,GTF,SLC,463,2520,211,307
2004,GTR,DFW,491,339,32,63
2004,GUC,ATL,1301,2,0,0
2004,HDN,ORD,1009,110,42,48
2004,HLN,BZN,69,1,1,1
2004,HLN,SLC,402,2413,295,391
2004,HNL,DTW,4475,59,1,3
2004,HNL,ITO,216,2291,138,127
2004,HNL,LNY,73,226,14,13
2004,HNL,PDX,2603,381,24,16
2004,HNL,SLC,2994,366,20,18
2004,HOU,ATL,696,4702,985,1085
2004,HOU,DAL,239,10339,3389,3253
2004,HOU,DFW,247,3825,687,809
2004,HOU,MSY,303,6556,2230,2052
2004,IAD,ALB,325,1387,383,360
2004,IAD,JAX,631,2240,468,495
2004,IAD,LAN,458,946,186,173
2004,IAD,MSP,908,1401,152,194
2004,IAD,PVD,372,1112,229,241
2004,IAD,RIC,99,155,31,43
2004,IAH,BOS,1597,1670,97,174
2004,IAH,BPT,79,1810,337,529
2004,IAH,CRW,975,345,17,31
2004,IAH,DSM,802,839,69,88
2004,IAH,ELP,667,1701,135,254
2004,IAH,LAS,1222,2514,233,310
2004,IAH,MIA,964,3085,271,478
2004,IAH,PIT,1117,2068,109,194
2004,IAH,PSP,1269,587,36,102
2004,IAH,RIC,1157,868,46,113
2004,IAH,SDF,788,1336,122,205
2004,IAH,SHV,192,1611,226,468
2004,IAH,SJC,1608,999,36,63
2004,IAH,SRQ,796,368,29,32
2004,IAH,TYS,772,845,89,157
2004,IND,CLE,261,1557,176,321
2004,IND,CVG,98,1618,342,386
2004,IND,JAX,688,366,114,109
2004,LAS,JFK,2248,3683,305,360
2004,LAS,MHT,2356,372,37,21
2004,LAS,MKE,1524,398,34,44
2004,LAS,MSP,1300,2893,242,367
2004,LAX,COS,833,812,73,77
2004,LAX,IAH,1379,3272,196,199
2004,LAX,IND,1814,824,41,45
2004,LAX,IPL,181,366,39,56
2004,LAX,IYK,123,1048,98,109
2004,LAX,KOA,2504,1272,61,54
2004,LAX,MCI,1363,1704,199,162
2004,LAX,PHX,370,10469,2573,2488
2004,LAX,PIT,2136,961,47,39
2004,LAX,PSP,110,4932,753,1006
2004,LAX,SAT,1210,366,70,61
2004,LBB,AUS,341,721,126,123
2004,LBB,IAH,458,1362,167,268
2004,LEX,EWR,588,274,55,64
2004,LEX,LGA,604,366,33,39
2004,LGA,CHS,641,1457,201,222
2004,LGA,CLE,418,3781,624,879
2004,LGA,DTW,501,4520,1012,1330
2004,LGA,GSO,461,1368,239,286
2004,LGA,GSP,610,544,100,121
2004,LGA,LEX,604,363,91,96
2004,LGA,MCI,1107,825,112,123
2004,LGA,MEM,963,1097,70,138
2004,LGA,ORD,733,11300,2207,2701
2004,LGA,PBI,1035,2050,242,339
2004,LGA,RDU,431,5390,1411,1654
2004,LGA,SFO,2579,33,1,1
2004,LGA,STT,1634,20,1,1
2004,LGA,TYS,647,359,117,121
2004,LGB,PHX,355,205,21,26
2004,LIT,BWI,912,366,102,92
2004,LIT,ORD,552,1796,554,663
2004,LRD,DFW,394,1224,184,221
2004,MAF,HOU,441,640,101,107
2004,MBS,ORD,222,1163,351,452
2004,MCI,CLT,809,1129,85,99
2004,MCI,DCA,950,415,60,65
2004,MCI,ICT,186,1,0,0
2004,MCI,IND,451,366,100,99
2004,MCI,LAX,1363,1692,147,130
2004,MCI,LGA,1107,825,159,186
2004,MCI,MSP,393,2488,249,322
2004,MCI,SAN,1333,366,24,20
2004,MCO,BUF,1011,520,46,48
2004,MCO,CMH,802,395,57,61
2004,MCO,DTW,957,2423,253,305
2004,MCO,IAH,853,2123,186,218
2004,MCO,ICT,1128,6,0,0
2004,MCO,JFK,944,5060,698,818
2004,MCO,MDT,851,29,5,5
2004,MCO,MKE,1066,610,60,88
2004,MCO,MLI,1036,52,9,9
2004,MCO,PVD,1073,1624,206,217
2004,MCO,SDF,718,366,96,88
2004,MCO,SFO,2445,366,10,12
2004,MCO,SJU,1189,2639,264,304
2004,MDT,CLT,413,703,41,99
2004,MDT,CVG,429,1800,316,334
2004,MDT,MCO,851,29,4,3
2004,MDW,BWI,611,2798,714,654
2004,MDW,DFW,797,3264,407,555
2004,MDW,EWR,711,3124,634,859
2004,MDW,PIE,999,1063,92,149
2004,MDW,SAN,1728,1471,123,105
2004,MDW,TPA,997,1212,207,210
2004,MEM,DEN,872,1514,163,222
2004,MEM,GPT,324,340,52,76
2004,MEM,IND,381,1102,170,250
2004,MEM,JAN,189,248,42,75
2004,MEM,LGA,963,1097,181,264
2004,MEM,SEA,1870,470,26,35
2004,MFR,MRY,403,2,0,0
2004,MFR,RDM,156,2,0,0
2004,MFR,SJC,349,1,1,0
2004,MHT,DTW,609,1457,124,205
2004,MHT,JFK,199,2,2,1
2004,MHT,LAS,2356,373,6,4
2004,MIA,BOS,1258,2188,437,461
2004,MIA,CLE,1080,973,129,134
2004,MIA,SEA,2724,366,18,15
2004,MKE,BWI,641,77,18,17
2004,MKE,IAH,984,982,60,116
2004,MKE,LAS,1524,399,13,23
2004,MKE,MCO,1066,610,36,58
2004,MKK,OGG,46,225,23,20
